"Month","WeekOfMonth","DayOfWeek","Make","AccidentArea","DayOfWeekClaimed","MonthClaimed","WeekOfMonthClaimed","Sex","MaritalStatus","Age","Fault","VeghiclePrice","PolicyNumber","RepNumber","Deductible","DriverRating","Days_Policy_Accident","Days_Policy_Claim","PastNumberOfClaims","AgeOfVehicle","AgeOfPolicyHolder","PoliceReportFiled","WitnessPresent","AgentType","NumberOfSuppliments","AddressChange_Claim","NumberOfCars","Year"
"5","3","5","18","1","1","6","4","2","2","33","1","345","9533","15","400","3","31","31","0","6","33","2","2","1","6","0","1","1995"
"5","3","2","10","1","2","5","3","2","2","28","1","245","9534","12","400","3","31","31","5","7","33","2","2","1","6","0","1","1995"
"5","1","7","10","1","3","5","1","1","2","47","1","245","9535","13","400","3","31","31","1","8","45","2","2","1","0","6","2","1995"
"5","1","1","19","1","2","5","2","2","2","42","1","495","9536","9","400","4","31","31","5","8","38","2","2","1","0","0","1","1995"
"4","4","4","14","1","4","4","4","2","1","33","1","245","9537","1","400","2","31","31","5","6","33","2","2","1","0","0","1","1995"
"3","5","2","10","1","5","4","1","2","2","47","1","245","9538","12","500","2","31","31","5","8","45","2","2","1","0","2","1","1995"
"3","5","2","14","1","7","5","1","2","1","35","1","345","9539","6","400","2","31","31","2","6","33","2","2","2","0","0","1","1995"
"2","1","2","1","1","1","2","3","2","1","48","1","245","9540","16","400","3","31","31","1","7","45","2","2","1","0","0","1","1995"
"12","3","2","7","1","4","4","3","2","1","0","1","690","9541","10","400","3","31","31","2","0","16","2","2","1","0","0","1","1995"
"11","5","3","14","1","5","12","1","2","2","40","1","345","9542","7","400","4","31","31","1","8","38","2","2","1","6","0","1","1995"
"9","3","1","14","1","4","9","4","1","1","31","1","245","9543","9","400","4","31","31","2","5","33","2","2","1","1","0","1","1995"
"9","3","7","6","1","1","12","1","2","2","42","1","199","9544","7","400","3","31","31","2","7","38","2","2","1","6","0","1","1995"
"7","4","1","7","1","3","7","4","1","2","38","1","245","9545","16","400","4","31","31","2","7","38","2","2","1","0","0","1","1995"
"7","1","3","14","1","1","7","2","1","2","33","2","245","9546","1","400","3","31","31","0","6","33","2","2","1","6","0","1","1995"
"6","4","7","7","1","2","6","4","2","2","35","1","245","9547","13","400","1","31","31","2","6","33","2","2","1","0","0","1","1995"
"6","3","5","3","1","1","6","3","2","2","33","1","245","9548","4","400","3","31","31","1","6","33","2","2","1","1","0","1","1995"
"5","1","5","10","1","1","5","2","2","2","39","2","690","9549","16","700","4","31","31","0","7","38","2","2","1","6","0","1","1995"
"5","1","6","14","1","2","5","2","1","2","39","1","245","9550","3","400","3","31","31","5","7","38","2","2","1","6","0","1","1995"
"10","2","3","12","1","3","12","3","2","2","29","1","245","9551","7","400","3","31","31","5","7","33","2","2","1","6","0","1","1995"
"7","2","2","7","1","2","7","2","2","2","54","1","345","9552","12","400","3","31","31","2","7","45","2","2","1","6","0","1","1995"
"6","1","7","18","1","4","6","2","1","2","41","1","245","9553","9","400","4","31","31","2","7","38","2","2","1","3","0","1","1995"
"4","3","4","7","1","4","4","1","2","1","0","1","690","9554","15","400","4","31","31","0","0","16","1","2","1","0","0","1","1995"
"4","2","5","18","1","5","4","2","2","2","45","1","245","9555","9","400","2","31","31","2","7","38","2","2","1","1","0","1","1995"
"3","4","3","18","1","4","3","4","2","2","80","1","199","9556","9","400","2","31","31","1","8","66","2","2","1","0","1","2","1995"
"3","2","3","7","1","5","7","1","2","2","42","1","345","9557","6","400","2","31","31","1","7","38","2","2","1","0","0","1","1995"
"1","4","1","7","1","2","1","4","2","2","51","2","245","9558","6","400","1","31","31","2","8","45","2","2","1","0","0","1","1995"
"10","2","5","18","1","1","10","3","2","2","33","1","245","9559","15","400","2","31","31","0","7","33","2","2","1","6","0","1","1995"
"10","1","7","18","1","3","10","1","1","2","59","1","245","9560","16","400","1","31","31","1","8","58","2","2","1","0","0","1","1995"
"2","1","6","7","1","4","2","2","2","1","0","1","690","9561","4","400","2","31","31","5","0","16","2","2","1","0","0","1","1995"
"2","3","5","3","1","5","3","1","1","2","37","2","245","9562","13","400","1","31","31","0","6","38","2","2","1","0","0","1","1995"
"1","4","1","18","1","3","1","4","2","2","65","1","245","9563","14","400","4","31","31","5","8","58","2","2","1","6","0","1","1995"
"3","3","6","3","2","1","3","4","2","1","28","1","245","9564","4","400","1","31","31","0","5","33","2","2","1","0","0","1","1995"
"6","2","2","10","1","2","6","2","2","2","45","1","245","9565","12","400","2","31","31","5","7","38","2","2","1","0","0","1","1995"
"6","2","4","7","1","1","7","1","1","1","25","2","199","9566","8","400","4","31","31","0","3","28","2","2","1","0","0","1","1995"
"12","1","5","14","1","1","12","1","2","2","26","1","245","9567","8","400","2","31","31","1","6","33","2","2","1","0","0","1","1995"
"1","4","1","14","1","3","1","4","2","2","36","2","245","9568","16","400","1","31","31","1","5","38","2","2","1","1","0","1","1995"
"12","2","1","7","1","1","12","2","2","2","35","1","245","9569","14","400","4","31","31","1","7","33","2","2","1","0","0","1","1995"
"3","5","3","14","1","4","4","1","2","1","23","2","245","9570","1","400","2","31","31","2","5","28","2","2","1","6","0","1","1995"
"8","1","5","1","1","1","8","2","2","2","36","1","690","9571","9","400","4","31","31","1","8","38","2","2","1","6","0","1","1995"
"11","2","3","3","1","1","12","1","1","2","39","1","495","9572","2","400","1","31","31","0","7","38","2","2","1","6","0","1","1995"
"12","2","7","7","1","1","12","2","2","2","26","1","245","9573","5","400","2","31","31","2","7","33","2","2","1","6","0","1","1995"
"12","2","1","6","2","2","12","2","2","2","48","1","345","9574","1","400","4","31","31","0","8","45","2","2","1","1","0","1","1995"
"12","2","7","18","1","1","12","2","2","1","22","1","245","9575","16","400","3","31","31","5","5","28","2","2","1","1","0","1","1995"
"12","2","1","1","1","1","12","2","2","2","43","1","345","9576","11","400","4","31","31","1","7","38","2","2","1","3","0","1","1995"
"11","3","2","7","1","2","11","3","2","2","27","2","245","9577","8","400","4","31","31","5","6","33","2","2","1","3","6","2","1995"
"9","1","2","18","1","3","9","1","1","2","41","2","245","9578","15","400","4","31","31","0","7","38","2","2","1","0","0","1","1995"
"7","5","1","10","1","3","8","1","2","2","72","1","245","9579","13","400","2","31","31","1","7","66","2","2","1","6","0","1","1995"
"8","1","2","3","1","5","8","4","1","2","36","1","245","9580","4","700","1","31","31","5","7","38","2","2","1","0","0","1","1995"
"7","3","1","7","1","1","7","3","2","1","34","1","245","9581","7","400","1","31","31","1","6","33","2","2","1","1","0","1","1995"
"3","2","7","10","2","1","3","3","1","1","36","1","245","9582","11","400","1","31","31","1","8","38","2","2","1","6","0","1","1995"
"3","1","5","6","2","3","3","4","2","2","41","2","495","9583","9","400","2","31","31","2","8","38","2","2","1","6","0","1","1995"
"12","3","4","14","1","5","12","3","2","2","42","1","245","9584","11","400","4","31","31","5","8","38","2","2","1","6","0","1","1995"
"12","2","1","7","1","3","12","3","2","2","35","1","690","9585","2","400","4","31","31","2","6","33","1","2","1","1","0","1","1995"
"12","3","3","18","1","4","12","3","2","2","43","1","245","9586","7","400","1","31","31","1","6","38","2","2","1","3","0","1","1995"
"12","1","5","18","1","2","12","2","2","2","40","2","345","9587","16","400","4","23","31","0","7","38","2","2","1","0","0","1","1995"
"12","1","4","3","1","5","12","1","2","2","30","1","245","9588","13","400","1","31","31","2","7","33","2","2","1","6","0","1","1995"
"12","1","6","7","1","1","12","2","2","2","49","1","245","9589","9","500","1","31","31","5","8","45","2","2","1","6","2","1","1995"
"1","4","2","7","1","5","2","4","2","2","40","2","345","9590","3","400","2","31","31","2","7","38","2","2","1","3","0","1","1995"
"7","3","1","6","1","2","7","4","2","2","36","1","690","9591","3","400","4","31","31","0","7","38","2","2","1","6","0","1","1995"
"7","3","6","14","1","2","7","3","2","2","34","2","245","9592","4","400","1","31","31","5","6","33","2","2","1","3","0","1","1995"
"7","2","1","18","1","2","10","4","2","2","43","1","245","9593","12","400","3","31","31","2","7","38","2","2","1","6","0","1","1995"
"4","3","1","14","1","2","4","3","2","2","27","2","199","9594","1","400","1","31","31","0","5","33","2","2","1","0","0","1","1995"
"4","3","7","7","1","3","4","4","2","2","80","1","245","9595","5","400","3","31","31","2","8","66","2","2","1","0","0","3","1995"
"3","4","5","18","1","3","5","1","2","2","66","1","245","9596","12","400","4","31","31","0","8","66","2","2","1","0","0","1","1995"
"3","1","3","3","2","2","3","3","2","2","44","2","690","9597","12","400","3","31","31","2","7","38","2","2","1","0","0","1","1995"
"2","2","7","3","1","1","2","3","2","2","32","1","245","9598","3","400","2","31","31","2","6","33","2","2","1","0","6","2","1995"
"12","4","7","18","1","4","1","3","2","2","38","1","245","9599","16","400","4","31","31","2","7","38","2","2","1","1","0","1","1995"
"12","4","4","14","1","4","12","4","2","2","42","2","245","9600","12","400","2","31","31","1","7","38","2","2","1","1","0","1","1995"
"10","3","6","18","1","3","10","3","2","2","52","1","199","9601","7","400","4","31","31","1","6","45","2","2","1","0","0","1","1995"
"10","3","6","7","1","2","12","2","2","2","60","1","245","9602","12","400","4","31","31","2","8","58","2","2","1","6","0","1","1995"
"2","2","5","1","1","4","2","3","1","2","31","1","345","9603","11","400","2","31","31","1","6","33","2","2","1","0","0","1","1995"
"3","2","4","18","1","5","3","2","1","2","48","2","245","9604","11","400","3","31","31","0","7","45","2","2","1","1","0","1","1995"
"5","1","5","18","1","2","5","2","2","2","31","1","245","9605","7","400","4","31","31","1","7","33","2","2","1","0","0","1","1995"
"8","3","2","3","1","3","9","2","2","2","36","1","495","9606","5","400","4","31","31","2","8","38","2","2","1","3","0","1","1995"
"8","3","7","3","1","2","8","3","2","2","36","1","690","9607","12","400","1","31","31","0","7","38","2","2","1","0","0","1","1995"
"8","2","6","14","1","2","8","5","1","2","37","1","245","9608","9","400","2","31","31","0","7","38","2","2","1","0","0","1","1995"
"10","4","6","14","1","3","11","3","2","1","24","1","245","9609","2","400","4","31","31","2","5","28","2","2","1","1","0","1","1995"
"4","1","4","3","1","6","4","2","2","2","36","1","690","9610","14","400","3","31","31","2","8","38","2","2","1","0","0","1","1995"
"4","1","3","10","1","4","4","1","2","1","39","2","690","9611","5","700","4","31","31","2","8","38","2","2","1","6","0","1","1995"
"6","3","5","14","1","4","6","4","2","2","30","2","345","9612","2","400","4","31","31","0","7","33","2","2","1","6","0","1","1995"
"10","4","4","18","2","2","12","2","2","2","80","1","245","9613","12","400","3","31","31","0","6","66","2","2","1","6","0","1","1995"
"1","4","4","14","1","5","2","1","1","1","26","1","245","9614","16","400","2","31","31","2","6","33","2","2","1","0","0","1","1995"
"12","1","7","7","1","2","12","2","2","2","43","2","245","9615","11","400","2","31","31","0","7","38","2","2","1","6","0","1","1995"
"2","4","1","14","2","2","2","4","2","2","40","1","245","9616","7","400","2","31","31","0","7","38","2","2","1","0","0","1","1995"
"3","5","3","14","1","2","4","1","2","2","38","2","245","9617","10","400","1","31","31","2","7","38","2","2","1","0","0","1","1995"
"5","3","5","18","1","7","5","4","2","2","27","2","199","9618","10","400","4","31","31","0","7","33","2","2","1","0","0","1","1995"
"5","3","7","14","1","5","5","3","2","2","28","1","690","9619","7","400","1","31","31","1","5","33","2","2","1","3","6","2","1995"
"5","2","3","7","2","4","5","4","1","2","37","2","245","9620","12","400","3","31","31","5","7","38","2","2","1","0","0","1","1995"
"5","1","1","18","1","4","5","1","2","2","50","2","345","9621","15","400","2","31","31","1","8","45","2","2","1","6","0","1","1995"
"6","1","6","7","1","3","6","2","2","2","39","1","245","9622","2","400","2","31","31","2","7","38","2","2","1","6","0","1","1995"
"7","1","7","14","1","1","7","1","2","1","43","2","245","9623","11","400","3","31","31","2","7","38","2","2","1","6","0","1","1995"
"6","5","2","14","1","2","7","2","1","1","39","2","199","9624","6","400","3","31","31","1","7","38","2","2","1","0","0","1","1995"
"6","4","1","14","1","1","7","1","1","1","43","1","245","9625","8","400","3","31","31","2","7","38","2","2","1","3","0","1","1995"
"9","4","5","10","1","5","10","3","2","2","33","2","345","9626","3","400","2","31","31","2","7","33","2","2","1","3","0","1","1995"
"9","3","3","18","1","5","9","3","2","2","28","2","245","9627","11","400","1","31","31","1","6","33","2","2","1","3","0","1","1995"
"10","1","3","10","2","1","10","2","2","1","29","1","345","9628","1","400","3","31","31","1","6","33","2","2","1","3","0","1","1995"
"12","1","1","14","1","3","12","3","2","2","38","1","345","9629","2","400","1","31","31","1","6","38","2","2","1","0","0","1","1995"
"12","1","2","14","1","3","12","5","2","2","31","1","245","9630","4","400","3","31","31","5","5","33","2","2","1","0","0","1","1995"
"4","4","5","14","1","5","4","4","2","2","62","1","199","9631","5","400","4","31","31","0","7","58","2","2","1","3","0","1","1995"
"4","3","6","3","1","2","4","3","2","2","26","2","345","9632","8","400","2","31","31","1","7","33","2","2","1","6","0","1","1995"
"5","2","3","7","1","4","5","3","1","1","35","1","690","9633","7","400","3","31","31","0","5","33","2","2","1","0","0","1","1995"
"5","5","2","10","1","1","7","2","1","2","38","1","345","9634","4","400","1","31","31","2","7","38","2","2","1","1","0","1","1995"
"5","3","1","3","1","3","7","1","2","2","33","2","245","9635","15","400","1","31","31","0","6","33","2","2","1","0","0","1","1995"
"7","3","6","7","1","1","7","3","2","1","23","1","199","9636","9","400","1","31","31","1","3","28","2","2","1","0","0","3","1995"
"9","2","1","1","1","2","9","2","2","1","31","1","690","9637","9","400","2","31","31","2","6","33","2","2","1","6","0","1","1995"
"9","2","3","1","1","3","9","3","2","1","52","1","345","9638","10","400","3","31","31","1","7","45","2","2","1","6","0","1","1995"
"8","2","5","18","1","5","8","2","1","1","31","1","245","9639","12","400","3","31","31","2","6","33","2","2","1","3","0","1","1995"
"10","3","5","7","1","5","10","3","2","2","36","1","345","9640","8","500","4","31","31","5","8","38","2","2","1","6","2","2","1995"
"10","4","6","19","2","2","10","4","2","2","53","1","645","9641","12","400","4","31","31","0","8","45","2","2","1","0","0","1","1995"
"12","1","3","18","1","4","12","2","2","2","40","1","245","9642","10","700","2","31","31","5","8","38","2","2","1","0","0","1","1995"
"12","2","6","14","1","1","12","2","2","1","27","1","245","9643","4","400","2","31","31","2","7","33","1","2","1","1","0","1","1995"
"4","2","4","14","1","2","4","3","2","2","47","2","245","9644","11","400","3","31","31","2","6","45","1","1","1","6","0","1","1995"
"2","1","3","3","1","2","2","4","2","2","46","1","690","9645","12","400","1","31","31","1","8","45","2","2","1","1","0","1","1995"
"2","3","7","7","1","1","2","3","2","2","75","2","245","9646","3","400","1","31","31","2","8","66","2","2","1","1","0","1","1995"
"2","3","2","14","2","5","2","3","2","1","39","2","245","9647","1","400","1","31","31","1","7","38","2","2","1","6","1","1","1995"
"3","4","5","14","2","2","3","5","2","2","47","1","199","9648","2","400","4","31","31","0","8","45","2","2","1","0","0","1","1995"
"10","2","5","18","1","1","10","3","2","2","44","1","245","9649","7","400","3","31","31","0","7","38","2","2","1","1","0","1","1995"
"7","3","2","1","1","1","8","2","2","2","51","1","690","9650","5","400","3","31","31","1","8","45","2","2","1","0","0","1","1995"
"7","2","2","19","1","2","7","2","2","2","43","1","495","9651","1","400","4","31","31","0","6","38","2","2","1","3","0","1","1995"
"8","1","3","19","1","1","8","2","2","1","41","1","345","9652","8","400","1","31","31","2","7","38","2","2","1","1","0","1","1995"
