Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils
11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,4,0,0,1,0,0,53,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9210,2,400,1,31,31,2,8,45.5,0,0,1,0,0,1,1995,1,0,0
1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9211,12,400,4,31,31,2,6,33,0,0,1,1,0,1,1995,0,0,1
10,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,0,0,1,0,0,44,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9212,7,400,3,31,31,0,7,38,0,0,1,0,0,1,1995,0,1,0
9,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,2,0,0,1,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9213,5,400,2,31,31,0,7,45.5,0,0,1,1,0,1,1995,0,1,0
8,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,4,0,0,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9214,5,400,1,31,31,2,7,45.5,0,0,1,6,0,1,1995,0,1,0
8,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,1,1,0,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9215,6,400,4,31,31,1,6,33,0,0,1,6,0,1,1995,0,1,0
1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,1,0,0,0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,69001,9216,1,400,4,31,31,2,8,38,0,0,1,0,0,1,1995,0,0,1
7,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,1,0,0,41,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,9217,13,400,2,31,31,1,7,38,0,0,1,3,0,1,1995,0,1,0
7,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,1,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9218,10,400,2,31,31,2,6,28,0,0,1,6,0,1,1995,0,1,0
7,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,0,0,1,0,0,60,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9219,9,400,3,31,31,0,8,58,0,0,1,6,0,1,1995,0,0,1
1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,32,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,9220,14,400,3,31,31,0,7,33,0,0,1,0,6,2,1995,0,1,0
7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,4,0,0,1,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9221,4,400,2,31,31,1,8,38,0,0,1,6,0,1,1995,0,0,1
7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,0,0,1,0,0,53,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,9222,2,400,1,31,31,0,8,45.5,0,0,1,0,0,1,1995,0,1,0
6,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,3,0,0,1,0,0,64,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9223,3,400,4,31,31,2,8,58,0,0,1,6,0,1,1995,0,1,0
6,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,1,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9224,9,400,2,31,31,1,8,58,0,0,1,0,0,1,1995,0,0,1
5,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,1,0,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,9225,11,400,2,31,31,2,7,33,0,0,1,0,0,1,1995,1,0,0
5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9226,1,400,2,31,31,1,7,38,0,0,1,3,0,3.5,1995,0,1,0
5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,1,0,0,56,1,0,0,1,0,0,0,0,0,0,1,0,0,49500,9227,2,400,3,31,31,2,8,58,0,0,1,6,0,1,1995,1,0,0
5,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,0,1,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9228,13,400,1,31,31,1,8,45.5,0,0,1,3,0,1,1995,0,0,1
5,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,1,0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9229,15,400,1,31,31,0,7,33,0,0,1,0,0,1,1995,0,0,1
5,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,3,0,0,1,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,9230,15,400,3,31,31,2,8,45.5,0,0,1,0,0,1,1995,0,0,1
1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,1,1,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,69001,9231,3,400,4,31,31,2,7,33,0,0,1,3,0,1,1995,0,1,0
5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,0,0,1,0,0,38,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,9232,12,500,1,31,31,1,7,38,0,0,1,6,2.5,1,1995,1,0,0
4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,1,0,0,42,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9233,11,400,3,31,31,5,7,38,0,0,1,1,0,1,1995,1,0,0
4,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9234,14,400,1,31,31,0,8,45.5,0,0,1,6,0,1,1995,0,1,0
3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9235,11,400,2,31,31,2,6,33,0,0,1,1,0,1,1995,1,0,0
3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,1,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9236,10,400,4,31,31,2,6,33,0,0,1,3,0,1,1995,0,1,0
3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,1,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,9237,3,400,4,31,31,0,6,33,0,0,1,0,0,1,1995,0,1,0
12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,0,0,1,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,9238,3,400,4,31,31,1,7,45.5,0,0,1,3,0,1,1995,0,1,0
11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,2,0,1,0,0,0,24,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,9239,16,400,3,31,31,0,2,28,0,0,1,0,0,1,1995,1,0,0
11,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9240,16,400,4,31,31,0,7,33,0,0,1,0,0,1,1995,0,1,0
10,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,3,0,0,1,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9241,6,400,1,31,31,0,4,33,0,0,1,0,6,2,1995,1,0,0
10,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,0,0,1,0,0,56,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9242,16,400,1,31,31,0,8,58,0,0,1,0,0,1,1995,1,0,0
9,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9243,10,400,3,31,31,0,6,33,0,0,1,1,0,1,1995,0,0,1
9,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,5,1,1,0,0,0,29,0,0,0,1,0,0,0,0,0,0,1,0,0,69001,9244,11,400,1,31,31,1,6,33,0,0,1,6,0,1,1995,1,0,0
9,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0,0,1,0,0,57,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,9245,4,400,4,31,31,1,8,58,0,0,1,0,0,1,1995,0,1,0
9,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,1,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9246,16,400,1,31,31,1,5,28,0,0,1,1,0,1,1995,0,0,1
1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,32,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9247,2,400,3,31,31,0,6,33,0,0,1,0,0,1,1995,0,0,1
8,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,0,1,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9248,15,400,4,31,31,1,7,38,0,0,1,1,0,1,1995,0,0,1
9,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,0,1,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9249,12,400,1,31,31,0,7,33,0,0,1,0,0,1,1995,1,0,0
8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,4,0,1,0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9250,13,400,3,31,31,2,5,33,0,0,1,0,0,1,1995,0,1,0
8,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,5,1,0,1,0,0,62,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,9251,3,400,1,31,31,0,8,58,0,0,1,1,0,1,1995,0,0,1
7,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,1,0,0,41,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9252,6,400,3,31,31,2,7,38,0,0,1,0,0,1,1995,1,0,0
7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,1,0,0,0,31,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9253,9,400,4,31,31,0,6,33,0,0,1,6,0,1,1995,0,0,1
1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,1,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9254,12,400,3,31,31,0,6,38,0,0,1,0,0,1,1995,0,0,1
7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,1,0,0,53,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9255,8,400,4,31,31,5,8,45.5,0,0,1,1,0,1,1995,1,0,0
6,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,0,1,0,0,52,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9256,4,400,4,31,31,2,7,45.5,0,0,1,0,0,1,1995,1,0,0
6,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,1,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,64500,9257,11,400,4,31,31,0,7,33,0,0,0,6,0,1,1995,0,1,0
6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1,0,0,1,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9258,1,400,4,31,31,1,8,58,0,0,1,1,0,1,1995,0,0,1
6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9259,5,400,4,31,31,0,7,33,0,0,1,3,0,1,1995,0,1,0
5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,1,0,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9260,1,400,2,31,31,2,6,33,0,0,1,6,0,1,1995,1,0,0
5,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9261,6,400,1,31,31,2,7,58,0,0,1,3,0,1,1995,0,0,1
5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1,0,0,1,0,0,39,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9262,9,400,2,31,31,0,7,38,0,0,1,6,6,2,1995,1,0,0
1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0,53,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,9263,14,400,2,31,31,2,8,45.5,0,0,1,6,0,1,1995,0,1,0
5,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,0,0,1,0,0,76,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9264,14,400,2,31,31,2,7,66,0,0,1,6,0,1,1995,1,0,0
5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,0,1,0,0,0,16.5,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,9265,16,400,4,31,31,5,0,16.5,0,0,1,0,0,1,1995,1,0,0
5,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,1,0,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9266,5,400,2,31,31,2,7,38,0,0,1,6,0,1,1995,1,0,0
4,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,9267,3,400,2,31,31,0,5,28,0,0,1,1,0,3.5,1995,1,0,0
4,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,1,0,0,47,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,9268,16,400,4,31,31,0,8,45.5,0,0,1,0,0,1,1995,0,1,0
1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,9269,7,400,2,31,31,2,8,45.5,0,0,1,0,0,1,1995,0,0,1
1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,0,1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9270,9,400,4,31,31,5,6,33,0,0,1,1,0,1,1995,0,1,0
4,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9271,15,400,2,31,31,2,7,33,0,0,1,1,0,1,1995,0,0,1
4,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,0,1,0,0,34,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9272,6,400,1,31,31,1,6,33,0,0,1,0,0,1,1995,0,0,1
4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,0,0,1,0,0,49,1,0,0,0,0,0,1,0,0,0,0,0,1,19999,9273,2,400,2,31,31,2,8,45.5,0,0,1,0,0,1,1995,0,1,0
3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,1,0,1,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,19999,9274,1,400,1,31,31,0,5,33,0,0,1,0,0,1,1995,0,1,0
3,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,1,0,0,0,49,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9275,5,400,2,31,31,2,7,45.5,0,0,1,1,0,1,1995,1,0,0
1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,1,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9276,5,400,1,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0
2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9277,2,400,1,31,31,1,6,45.5,0,0,1,0,0,1,1995,1,0,0
1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,1,0,0,0,24,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9278,16,400,1,31,31,1,5,28,0,0,1,0,0,1,1995,1,0,0
11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,3,1,1,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9279,7,400,3,31,31,1,7,33,0,0,1,6,0,1,1995,0,0,1
11,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,3,1,1,0,0,0,27,0,0,0,1,0,0,0,0,0,0,1,0,0,69001,9280,10,400,2,31,31,2,4,33,0,0,1,0,0,1,1995,1,0,0
11,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,2,1,1,0,0,0,31,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9281,4,400,4,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0
7,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,1,0,1,0,0,37,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9282,13,400,3,31,31,2,7,38,0,0,1,0,0,1,1995,1,0,0
1,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,3,0,1,0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9283,10,500,1,31,31,2,6,33,0,0,1,3,1,2,1995,0,1,0
10,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,1,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,9284,14,400,4,31,31,1,5,28,0,0,1,6,0,1,1995,0,1,0
8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,5,0,0,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9285,3,400,4,31,31,0,7,38,0,0,1,1,0,1,1995,0,0,1
10,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,3,0,0,1,0,0,52,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9286,9,400,3,31,31,2,7,45.5,0,0,1,1,0,1,1995,0,1,0
12,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1,0,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9287,4,400,1,31,31,2,8,38,0,0,1,1,0,1,1995,0,1,0
1,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,1,0,0,44,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,9288,9,400,3,31,31,2,7,38,0,0,1,1,0,1,1995,0,0,1
10,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,3,0,1,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9289,8,400,3,31,31,2,7,33,0,0,1,1,0,1,1995,1,0,0
3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,1,0,0,64,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,9290,13,400,4,31,31,1,7,58,0,0,1,0,0,1,1995,0,0,1
1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0,0,35,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,9291,2,400,4,31,31,2,6,33,0,0,1,0,0,1,1995,1,0,0
2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,36,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9292,3,400,2,31,31,0,7,38,0,0,1,6,0,1,1995,1,0,0
1,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,1,0,0,0,44,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9293,13,400,4,31,31,2,7,38,0,0,1,0,0,1,1995,0,0,1
8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,2,0,1,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9294,3,400,2,31,31,1,6,33,0,0,1,3,0,1,1995,0,1,0
12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,4,0,0,1,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,9295,8,400,4,31,31,2,8,58,0,0,1,6,0,1,1995,0,1,0
8,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,0,1,0,0,58,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,9296,9,400,4,31,31,0,8,58,0,0,1,0,0,1,1995,0,0,1
11,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,5,0,0,1,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,9297,13,400,3,31,31,1,8,38,0,0,1,6,0,1,1995,0,0,1
11,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,4,0,1,0,0,0,29,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,9298,10,400,4,31,31,5,6,33,0,0,1,3,0,1,1995,1,0,0
7,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,1,0,0,28,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9299,1,400,1,31,31,2,6,33,0,0,1,1,0,1,1995,0,1,0
1,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9300,9,400,1,31,31,1,7,33,0,0,1,3,0,1,1995,0,0,1
2,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9301,11,400,2,31,31,1,6,38,0,0,1,0,0,1,1995,0,1,0
1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9302,16,400,1,31,31,2,7,38,0,0,1,1,0,1,1995,0,1,0
2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9303,1,400,3,31,31,0,7,33,0,0,1,1,0,1,1995,0,1,0
3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,1,1,0,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,9304,6,400,1,31,31,0,6,33,0,0,1,0,6,2,1995,0,1,0
2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,4,0,0,1,0,0,58,1,0,0,1,0,0,0,0,0,0,1,0,0,64500,9305,12,400,3,31,31,2,8,58,0,0,1,6,0,1,1995,1,0,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,0,0,16.5,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,9306,2,400,4,31,31,2,0,16.5,0,0,1,0,0,1,1995,1,0,0
7,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,5,0,0,1,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,9307,14,400,3,31,31,5,6,33,0,0,1,3,0,1,1995,1,0,0
8,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2,0,0,1,0,0,41,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,9308,9,400,3,31,31,1,8,38,0,0,1,6,0,3.5,1995,0,1,0
1,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,0,0,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,9309,11,400,2,31,31,2,6,33,0,0,1,0,0,1,1995,0,0,1
